Id,Name,Lat,Lon,Area (mi^2)_1986,Area (mi^2)_2020,Area Shrinkage (mi^2),Shrinkage,Height (ft),Length (ft)
RGI60-01.00046,West Fork Glacier,63.542,-147.276999999999,47.53042471042472,75.75046332046333,-28.220038610038607,False,8622.468,140036.361
RGI60-01.00049,,63.613999999999905,-146.716,0.22864864864864864,0.4149034749034749,-0.18625482625482626,False,2437.783,5229.914000000001
RGI60-01.00051,,63.66799999999991,-146.723,0.3158687258687259,0.03579150579150579,0.2800772200772201,True,1154.912,1010.548
RGI60-01.00052,,63.676,-146.679,0.13934362934362934,0.042741312741312744,0.0966023166023166,True,751.349,-29.529
RGI60-01.00053,,63.676,-146.692,0.1654054054054054,0.027104247104247105,0.1383011583011583,True,521.679,-29.529
RGI60-01.00054,,63.468,-146.359,0.07853281853281853,0.054555984555984566,0.023976833976833964,True,948.2090000000001,1824.236
RGI60-01.00056,,63.381999999999906,-146.549,0.5761389961389961,0.2741698841698842,0.3019691119691119,True,1410.8300000000002,3750.183
RGI60-01.00065,,63.369999999999905,-146.038999999999,0.011814671814671815,0.39996138996139,-0.3881467181467182,False,2047.344,5889.395
RGI60-01.00066,,63.378999999999905,-146.008,0.2251737451737452,0.4083011583011584,-0.18312741312741318,False,1794.707,6148.594
RGI60-01.00067,,63.418999999999905,-146.122,0.10911196911196913,0.05768339768339769,0.05142857142857144,True,1036.796,2759.321
RGI60-01.00068,,63.390999999999906,-145.969999999999,3.7327413127413127,4.2887258687258685,-0.5559845559845558,False,4127.4980000000005,19735.215
RGI60-01.00069,,63.389,-145.912,0.17965250965250965,0.30196911196911197,-0.12231660231660232,False,1328.805,5082.269
RGI60-01.00070,,63.38,-145.9,0.1271814671814672,0.3061389961389962,-0.178957528957529,False,1781.583,5777.841
RGI60-01.00071,,63.372,-145.905,0.16297297297297297,0.2519305019305019,-0.08895752895752895,False,931.8040000000001,3861.737
RGI60-01.00073,,63.360999999999905,-145.901999999999,0.007297297297297297,0.07575289575289576,-0.06845559845559847,False,928.523,2250.766
RGI60-01.00074,,63.369,-145.951999999999,0.048301158301158297,0.10111969111969113,-0.05281853281853283,False,948.2090000000001,2546.056
RGI60-01.00075,,63.369999999999905,-145.966,0.547992277992278,0.09521235521235523,0.4527799227799228,True,1072.887,2880.7180000000003
RGI60-01.00076,,63.371,-145.981999999999,0.15185328185328187,0.105984555984556,0.04586872586872587,True,1463.326,3796.117
RGI60-01.00077,,63.378999999999905,-146.181,0.7446718146718148,0.7571814671814673,-0.012509652509652525,False,2696.982,7648.011
RGI60-01.00078,,63.378999999999905,-146.199999999999,0.16575289575289576,0.3301158301158301,-0.16436293436293437,False,2181.8650000000002,5390.683
RGI60-01.00079,,63.387,-146.211999999999,0.11467181467181467,0.1118918918918919,0.0027799227799227694,True,971.176,1348.491
RGI60-01.00080,,63.342880248999904,-146.443939209,2.8341312741312743,2.462664092664093,0.3714671814671813,True,3254.752,20739.201
RGI60-01.00081,,63.326999999999906,-146.414999999999,0.7318146718146719,0.24498069498069497,0.4868339768339769,True,1063.044,3612.3810000000003
RGI60-01.00082,,63.484,-147.269,0.1449034749034749,0.14142857142857143,0.003474903474903479,True,708.696,1791.4260000000002
RGI60-01.00083,,63.487,-147.289999999999,10.029613899613901,0.32386100386100386,9.705752895752898,True,1473.169,4514.656
RGI60-01.00084,,63.478,-147.276999999999,0.2255212355212355,0.27660231660231666,-0.05108108108108114,False,1049.92,2549.337
RGI60-01.00085,,63.479999999999905,-147.298,0.26444015444015445,0.2911969111969112,-0.02675675675675676,False,784.159,2093.2780000000002
RGI60-01.00086,,63.49,-147.222,0.18625482625482626,0.2338610038610039,-0.047606177606177635,False,941.647,2555.899
RGI60-01.00087,,63.497999999999905,-147.205999999999,0.055598455598455596,0.09208494208494208,-0.03648648648648649,False,803.845,1955.476
RGI60-01.00088,,63.497999999999905,-147.175,1.1064092664092666,0.4861389961389962,0.6202702702702705,True,928.523,3395.835
RGI60-01.00090,,63.484,-147.245,0.09138996138996139,0.18521235521235524,-0.09382239382239385,False,498.71200000000005,-29.529
RGI60-01.00091,,63.469,-147.302999999999,0.08131274131274133,0.03127413127413128,0.05003861003861005,True,554.489,-29.529
RGI60-01.00092,,63.53699999999991,-147.093999999999,0.30996138996138994,0.39752895752895756,-0.08756756756756762,False,1010.548,4150.465
RGI60-01.00093,,63.537999999999904,-147.126,0.43019305019305026,0.6928957528957529,-0.26270270270270263,False,1509.26,6273.272
RGI60-01.00094,,63.531999999999904,-147.152999999999,0.2303861003861004,0.39335907335907333,-0.16297297297297292,False,1082.73,3881.4230000000002
RGI60-01.00095,,63.549999999999905,-146.972,0.42046332046332047,0.1643629343629344,0.2561003861003861,True,990.8620000000001,3149.76
RGI60-01.00096,,63.462,-146.790999999999,0.374942084942085,0.6998455598455599,-0.3249034749034749,False,2011.2530000000002,7191.952
RGI60-01.00099,,63.462,-146.885999999999,0.15393822393822396,0.016679536679536682,0.13725868725868728,True,433.09200000000004,-29.529
RGI60-01.00100,,63.45,-146.896999999999,0.04725868725868726,0.014594594594594595,0.03266409266409266,True,387.158,-29.529
RGI60-01.00101,,63.494,-146.917,0.019806949806949806,0.057335907335907335,-0.03752895752895753,False,538.0840000000001,971.176
RGI60-01.00102,,63.488,-146.909999999999,0.07262548262548263,0.11710424710424712,-0.04447876447876449,False,1138.507,2975.867
RGI60-01.00103,,63.497,-146.818,0.08513513513513514,0.31864864864864867,-0.23351351351351352,False,2030.939,4038.911
RGI60-01.00105,,63.491,-146.867999999999,0.6251351351351352,0.45694980694980697,0.16818532818532822,True,1863.6080000000002,5351.311000000001
RGI60-01.00106,,63.494,-146.897999999999,0.12231660231660234,0.2911969111969112,-0.16888030888030886,False,2352.4770000000003,3123.512
RGI60-01.00107,,63.348999999999904,-146.657999999999,0.36555984555984555,0.40274131274131275,-0.0371814671814672,False,1177.8790000000001,5187.261
RGI60-01.00108,,63.35699999999991,-146.671999999999,0.20015444015444014,0.2745173745173745,-0.07436293436293437,False,977.738,2785.569
RGI60-01.00109,,63.323999999999906,-146.640999999999,1.0945945945945947,0.06567567567567568,1.028918918918919,True,1118.8210000000001,3011.958
RGI60-01.00110,,63.331,-146.647999999999,0.34193050193050195,0.3255984555984556,0.016332046332046324,True,1023.672,2473.8740000000003
RGI60-01.00111,,63.332999999999906,-146.613,0.406911196911197,0.24776061776061778,0.1591505791505792,True,1581.442,4435.912
RGI60-01.00112,,63.338,-146.58,0.6366023166023167,0.26513513513513515,0.37146718146718155,True,1830.798,4275.143
RGI60-01.00113,,63.35,-146.496,0.4969111969111969,0.2578378378378378,0.23907335907335908,True,1000.705,2355.7580000000003
RGI60-01.00114,,63.337,-146.459,0.1403861003861004,0.11084942084942086,0.02953667953667953,True,711.977,2162.179
RGI60-01.00115,,63.341,-146.472,0.24776061776061778,0.1285714285714286,0.11918918918918919,True,1414.111,4324.358
RGI60-01.00116,,63.345999999999904,-146.467999999999,0.09069498069498069,0.18764478764478765,-0.09694980694980695,False,679.167,1335.367
RGI60-01.00117,,63.332,-146.592,0.18868725868725872,0.13586872586872586,0.052818532818532854,True,728.3820000000001,2129.369
RGI60-01.00118,,63.646,-147.534999999999,0.9990347490347491,1.1467181467181469,-0.14768339768339778,False,3162.884,10574.663
RGI60-01.00119,,63.567,-147.700999999999,2.682972972972973,2.9682625482625484,-0.2852895752895752,False,4517.937,15555.221000000001
RGI60-01.00120,,63.561,-147.752,0.3130888030888031,0.2428957528957529,0.0701930501930502,True,1827.517,4744.326
RGI60-01.00121,,63.54899999999991,-147.812999999999,0.3255984555984556,0.21926640926640925,0.10633204633204638,True,1256.623,5180.6990000000005
RGI60-01.00122,,63.524999999999906,-147.783999999999,2.216640926640927,0.5931660231660232,1.6234749034749039,True,2168.741,9186.800000000001
RGI60-01.00123,,63.524,-147.878999999999,0.30023166023166026,0.24706563706563708,0.053166023166023174,True,1860.327,4514.656
RGI60-01.00124,,63.551,-147.848,0.39996138996139,0.5010810810810812,-0.10111969111969116,False,1489.574,6434.041
RGI60-01.00125,,63.646,-147.588999999999,0.6994980694980696,0.4889189189189189,0.21057915057915066,True,2749.478,8524.038
RGI60-01.00126,,63.651,-147.604,0.596988416988417,0.15845559845559845,0.43853281853281856,True,1036.796,3694.406
RGI60-01.00127,,63.524,-147.631,0.17583011583011585,0.3711196911196912,-0.19528957528957533,False,1197.565,2339.353
RGI60-01.00128,,63.536,-147.691,0.3085714285714286,0.33915057915057917,-0.03057915057915056,False,1538.789,4153.746
RGI60-01.00129,,63.53399999999991,-147.712999999999,0.6769111969111969,0.5695366795366796,0.10737451737451731,True,2683.858,7648.011
RGI60-01.00130,,63.524999999999906,-147.909999999999,2.357722007722008,0.6001158301158301,1.7576061776061778,True,1663.467,5587.543000000001
RGI60-01.00131,,63.515999999999906,-147.872999999999,1.3305405405405406,0.08513513513513514,1.2454054054054056,True,738.225,2214.675
RGI60-01.00132,,63.515999999999906,-147.817,0.5066409266409266,0.08305019305019307,0.42359073359073357,True,1200.846,3336.777
RGI60-01.00133,,63.520683288999905,-147.571899414,0.47606177606177613,0.1834749034749035,0.29258687258687266,True,1181.16,4157.027
RGI60-01.00134,,63.405,-146.699999999999,0.5862162162162162,0.5222779922779923,0.0639382239382239,True,1778.3020000000001,5981.263
RGI60-01.00135,,63.393,-146.729999999999,2.3532046332046335,2.0915444015444016,0.2616602316602319,True,3241.628,17025.109
RGI60-01.00136,,63.521,-147.610999999999,0.2585328185328185,0.08478764478764479,0.17374517374517373,True,889.1510000000001,3008.677
RGI60-01.00137,,63.682,-146.907999999999,0.2422007722007722,0.3370656370656371,-0.09486486486486487,False,3579.5710000000004,4977.277
RGI60-01.00138,,63.634,-147.580999999999,0.9844401544401545,0.48857142857142866,0.4958687258687259,True,3897.828,10551.696
RGI60-01.00139,,63.671999999999905,-147.622,0.17965250965250965,0.1250965250965251,0.05455598455598454,True,1141.788,3356.463
RGI60-01.00140,,63.682,-147.647999999999,1.2134362934362934,0.6425096525096525,0.5709266409266409,True,3343.339,9938.149000000001
RGI60-01.00142,,63.664,-147.77,0.14976833976833978,0.11467181467181467,0.03509652509652511,True,1643.7810000000002,3517.232
RGI60-01.00143,,63.695999999999906,-147.236999999999,0.1278764478764479,0.0635907335907336,0.0642857142857143,True,574.1750000000001,1200.846
RGI60-01.00144,,63.698,-147.260999999999,0.2759073359073359,0.22725868725868728,0.048648648648648624,True,1574.88,5138.046
RGI60-01.00145,,63.738,-147.312999999999,0.6306949806949808,0.34332046332046334,0.2873745173745174,True,1492.855,6653.868
RGI60-01.00146,,63.731,-147.347,0.3881467181467182,0.7158301158301159,-0.3276833976833977,False,1663.467,9147.428
RGI60-01.00148,,63.673,-147.727,2.259034749034749,1.2273359073359074,1.0316988416988417,True,3536.918,11119.309000000001
RGI60-01.00149,,63.65715026899991,-147.669830321999,0.664054054054054,0.34401544401544404,0.32003861003861,True,2749.478,7168.985000000001
RGI60-01.00150,,63.656999999999904,-147.686,0.10216216216216217,0.10841698841698842,-0.006254826254826248,False,928.523,1778.3020000000001
RGI60-01.00151,,63.651,-147.818,0.49830115830115834,0.24254826254826256,0.2557528957528958,True,1653.624,6263.429
RGI60-01.00152,,63.634999999999906,-147.823,0.19077220077220078,0.4103861003861004,-0.21961389961389963,False,2050.625,6122.3460000000005
RGI60-01.00153,,63.639,-147.848999999999,0.28702702702702704,0.21509652509652513,0.0719305019305019,True,1358.334,4337.482
RGI60-01.00154,,63.689999999999905,-147.603,0.4715444015444016,0.14003861003861007,0.3315057915057915,True,3156.322,5085.55
RGI60-01.00155,,63.343,-146.774,0.553899613899614,0.38223938223938225,0.1716602316602317,True,1122.102,4202.961
RGI60-01.00156,,63.351999999999904,-146.760999999999,0.46806949806949805,0.5330501930501931,-0.06498069498069503,False,652.919,3523.7940000000003
RGI60-01.00157,,63.360999999999905,-146.752,0.5014285714285714,0.4093436293436294,0.09208494208494206,True,1049.92,1916.104
RGI60-01.00158,,63.401,-146.715,0.015984555984555986,0.021544401544401546,-0.0055598455598455596,False,367.47200000000004,-29.529
RGI60-01.00159,,63.387,-146.770999999999,0.9747104247104248,0.9295366795366796,0.04517374517374517,True,1617.5330000000001,8425.608
RGI60-01.00160,,63.406999999999904,-146.756,0.5285328185328185,0.5097683397683398,0.01876447876447873,True,1735.6490000000001,5466.146000000001
RGI60-01.00162,,63.408,-146.02,0.10042471042471043,0.1793050193050193,-0.07888030888030886,False,1000.705,3441.7690000000002
RGI60-01.00163,,63.762999999999906,-147.31,0.3103088803088803,0.16853281853281854,0.14177606177606178,True,1108.978,2972.5860000000002
RGI60-01.00164,,63.747,-147.346,0.2262162162162162,0.23942084942084943,-0.01320463320463322,False,2651.0480000000002,6178.1230000000005
RGI60-01.00165,,63.748699188,-147.295471190999,0.2967567567567568,1.1585328185328185,-0.8617760617760617,False,2496.841,14718.566
RGI60-01.00167,,63.744,-147.4,0.7050579150579152,0.09173745173745175,0.6133204633204634,True,941.647,3336.777
RGI60-01.00169,,63.767,-147.294999999999,1.1953667953667955,0.20050193050193052,0.9948648648648649,True,2011.2530000000002,4324.358
RGI60-01.00170,,63.768,-147.270999999999,0.09799227799227801,0.45764478764478767,-0.35965250965250967,False,2286.857,6079.693
RGI60-01.00171,,63.752128601,-147.236175537,0.007992277992277993,0.8558687258687259,-0.8478764478764479,False,2621.5190000000002,10495.919
RGI60-01.00172,,63.762,-147.211999999999,0.026756756756756758,0.06776061776061776,-0.041003861003861,False,757.9110000000001,2660.891
RGI60-01.00174,,63.743,-147.217999999999,0.26096525096525097,0.146988416988417,0.11397683397683397,True,2565.742,3842.0510000000004
RGI60-01.00175,,63.774,-147.545999999999,0.2998841698841699,0.16505791505791506,0.13482625482625482,True,1332.086,3983.134
RGI60-01.00176,,63.691,-147.408999999999,27.374942084942088,2.585675675675676,24.78926640926641,True,4419.5070000000005,23823.341
RGI60-01.00177,,63.695,-147.467999999999,0.4117760617760618,0.13725868725868726,0.27451737451737457,True,2447.626,7211.638
RGI60-01.00178,,63.694,-147.508999999999,0.3332432432432432,0.17131274131274132,0.1619305019305019,True,1637.219,5161.013
RGI60-01.00179,,63.701,-147.483,0.710965250965251,0.018416988416988418,0.6925482625482625,True,1857.046,3527.0750000000003
RGI60-01.00180,,63.712,-147.544,0.375984555984556,0.18521235521235524,0.19077220077220075,True,1981.7240000000002,5938.610000000001
RGI60-01.00181,,63.718,-147.525,0.6452895752895753,0.32733590733590734,0.317953667953668,True,2053.906,5161.013
RGI60-01.00182,,63.718,-147.492999999999,0.5021235521235522,0.0767953667953668,0.4253281853281854,True,2211.3940000000002,5262.724
RGI60-01.00184,,63.707999999999906,-147.253999999999,0.42185328185328186,0.14212355212355213,0.27972972972972976,True,3205.5370000000003,5190.542
RGI60-01.00185,,63.713,-147.376,0.43158301158301154,0.2428957528957529,0.18868725868725864,True,2634.643,5098.674
RGI60-01.00186,,63.712,-147.395999999999,0.0694980694980695,0.07992277992277992,-0.010424710424710423,False,2191.708,3500.827
RGI60-01.00187,,63.708259583,-147.296417235999,2.6951351351351356,1.4400000000000002,1.2551351351351354,True,5095.393,22389.544
RGI60-01.00188,,63.66799999999991,-147.789999999999,0.2686100386100386,0.04691119691119691,0.22169884169884171,True,1292.714,3133.355
RGI60-01.00191,,63.691,-147.695999999999,0.295019305019305,0.010077220077220079,0.28494208494208495,True,1627.376,4964.153
RGI60-01.00193,,63.64,-147.894,0.03127413127413128,0.03613899613899614,-0.004864864864864864,False,731.663,1935.7900000000002
RGI60-01.00194,,63.658,-147.806,0.06324324324324325,0.1205791505791506,-0.05733590733590735,False,1735.6490000000001,5866.428
RGI60-01.00195,,63.683999999999905,-147.788999999999,0.7453667953667954,0.026756756756756758,0.7186100386100387,True,1210.689,3996.2580000000003
RGI60-01.00196,,63.633,-147.901999999999,4.635868725868726,0.13691119691119694,4.498957528957529,True,1732.3680000000002,3894.547
RGI60-01.00198,,63.77,-147.604999999999,0.146988416988417,0.08617760617760618,0.060810810810810814,True,830.0930000000001,2024.3770000000002
RGI60-01.00199,,63.777999999999906,-147.631,0.7797683397683398,0.05108108108108109,0.7286872586872587,True,961.3330000000001,1817.674
RGI60-01.00201,,63.819,-147.681,1.0414285714285714,0.28146718146718147,0.75996138996139,True,1194.284,3927.357
RGI60-01.00202,,63.82,-147.643,2.4272200772200776,0.17965250965250965,2.247567567567568,True,2037.501,6365.14
RGI60-01.00204,,63.506,-148.447,0.8687258687258688,0.06567567567567568,0.8030501930501931,True,1053.201,2096.559
RGI60-01.00205,,63.512999999999906,-148.415999999999,0.4871814671814672,0.18069498069498072,0.30648648648648646,True,1679.872,5233.195000000001
RGI60-01.00206,,63.524999999999906,-148.402999999999,0.0840926640926641,0.047606177606177615,0.03648648648648648,True,935.085,1486.2930000000001
RGI60-01.00207,,63.514,-148.081999999999,0.41803088803088806,0.31934362934362936,0.0986872586872587,True,1660.1860000000001,5115.079000000001
RGI60-01.00208,,63.512,-148.098,0.07123552123552124,0.12231660231660234,-0.0510810810810811,False,892.432,2067.03
RGI60-01.00209,,63.515999999999906,-148.110999999999,0.16992277992277993,0.1289189189189189,0.041003861003861025,True,1145.069,3192.413
RGI60-01.00210,,63.506,-148.111999999999,3.753590733590734,0.1563706563706564,3.5972200772200775,True,708.696,1502.698
RGI60-01.00211,,63.509,-147.980999999999,5.131042471042472,0.18521235521235524,4.945830115830116,True,1000.705,2181.8650000000002
RGI60-01.00213,,63.558999999999905,-147.87,1.607142857142857,0.016679536679536682,1.5904633204633203,True,2726.511,4029.068
RGI60-01.00214,,63.563,-147.826999999999,0.012509652509652509,0.051428571428571435,-0.038918918918918924,False,1115.54,2572.304
RGI60-01.00217,,63.622,-147.436,0.02223938223938224,0.06776061776061776,-0.04552123552123552,False,935.085,2126.088
RGI60-01.00218,,63.616,-147.433999999999,0.14455598455598456,0.09486486486486487,0.049691119691119695,True,1210.689,3277.719
RGI60-01.00220,,63.642,-146.498999999999,0.05803088803088803,0.1285714285714286,-0.07054054054054056,False,1315.681,2424.659
RGI60-01.00222,,63.74,-147.209,0.14247104247104247,0.009729729729729731,0.13274131274131273,True,1148.3500000000001,1509.26
RGI60-01.00224,,63.493,-146.09,0.07610038610038611,0.4086486486486487,-0.3325482625482626,False,2677.2960000000003,9301.635
RGI60-01.00225,,63.491999999999905,-146.048,0.336023166023166,0.16123552123552126,0.17478764478764475,True,2431.221,5767.9980000000005
RGI60-01.00227,,63.505,-146.246,0.024324324324324326,0.2505405405405406,-0.22621621621621626,False,2109.683,5489.113
RGI60-01.00228,,63.506999999999906,-146.27,0.009729729729729731,0.2415057915057915,-0.23177606177606175,False,1919.385,5941.8910000000005
RGI60-01.00230,,63.503999999999905,-146.200999999999,0.012857142857142859,0.044131274131274136,-0.03127413127413128,False,1171.317,2132.65
RGI60-01.00232,,63.404,-145.919,0.5188030888030888,0.16227799227799228,0.3565250965250965,True,1594.566,4987.12
RGI60-01.00233,,63.406999999999904,-145.938999999999,0.10389961389961391,0.012857142857142859,0.09104247104247105,True,639.7950000000001,1545.351
RGI60-01.00234,,63.417,-146.104,0.11884169884169886,0.02814671814671815,0.0906949806949807,True,1023.672,2060.4680000000003
RGI60-01.00235,,63.421999999999905,-146.106999999999,0.14247104247104247,0.03579150579150579,0.10667953667953668,True,761.192,1187.722
RGI60-01.00238,,63.499,-146.067,0.05942084942084943,0.0041698841698841705,0.05525096525096526,True,1732.3680000000002,1542.0700000000002
RGI60-01.00242,,63.53140258799991,-146.101165771,1.9389961389961392,2.5603088803088805,-0.6213127413127413,False,5968.139,31094.037
RGI60-01.00243,,63.515,-146.050999999999,0.4288030888030888,0.5504247104247104,-0.1216216216216216,False,3025.0820000000003,11247.268
RGI60-01.00244,,63.508,-146.079,0.17131274131274132,0.12266409266409266,0.048648648648648665,True,2191.708,5348.030000000001
RGI60-01.00245,,63.332,-145.984,0.0840926640926641,0.10633204633204633,-0.022239382239382238,False,1276.309,4527.78
RGI60-01.00246,,63.345999999999904,-145.971,0.12127413127413128,0.09173745173745175,0.02953667953667953,True,1000.705,2267.1710000000003
RGI60-01.00247,,63.457,-145.938999999999,0.3707722007722008,0.060810810810810814,0.30996138996139,True,1515.8220000000001,3212.099
RGI60-01.00248,,63.454999999999906,-145.954,0.05038610038610039,0.017722007722007726,0.03266409266409266,True,2162.179,3225.223
RGI60-01.00249,,63.429,-146.010999999999,0.2585328185328185,0.0622007722007722,0.19633204633204632,True,1076.1680000000001,3176.0080000000003
RGI60-01.00250,,63.42099999999991,-146.020999999999,0.09799227799227801,0.013204633204633207,0.0847876447876448,True,1230.375,2395.13
RGI60-01.00251,,63.414367675999905,-146.019424437999,0.08965250965250965,0.05038610038610039,0.03926640926640926,True,1059.7630000000001,2336.072
RGI60-01.00253,,63.402999999999906,-146.038,0.12474903474903476,0.06324324324324325,0.06150579150579151,True,1692.996,2296.7000000000003
RGI60-01.00254,,63.271999999999906,-146.587999999999,1.1863320463320464,0.6418146718146719,0.5445173745173745,True,1233.656,5423.493
RGI60-01.00255,,63.289,-146.611999999999,0.3808494208494209,0.26583011583011584,0.11501930501930507,True,1456.7640000000001,3970.01
RGI60-01.00256,,63.271,-146.675999999999,0.38640926640926637,0.48057915057915057,-0.0941698841698842,False,1099.135,3612.3810000000003
RGI60-01.00257,,63.293999999999905,-146.645,0.3672972972972973,0.1647104247104247,0.2025868725868726,True,971.176,1880.0130000000001
RGI60-01.00258,,63.302,-146.644,0.2936293436293436,0.17131274131274132,0.1223166023166023,True,292.009,1128.664
RGI60-01.00259,,63.235999999999905,-146.674,0.10389961389961391,0.03648648648648649,0.06741312741312742,True,679.167,1204.127
RGI60-01.00260,,63.252,-146.681,0.15984555984555984,0.08652509652509653,0.07332046332046331,True,961.3330000000001,1994.8480000000002
RGI60-01.00261,,63.28,-146.683999999999,0.04343629343629344,0.040308880308880315,0.003127413127413124,True,921.961,2037.501
RGI60-01.00262,,63.462,-147.413999999999,1.5525868725868728,1.0115444015444015,0.5410424710424713,True,1581.442,7743.160000000001
RGI60-01.00263,,63.451,-147.402999999999,0.2925868725868726,0.4548648648648649,-0.16227799227799228,False,666.043,2149.0550000000003
